-1.405308 0.7813392
-1.397463 0.7877908
-1.389552 0.7942755
-1.381577 0.8007955
-1.373536 0.8073532
-1.36543 0.813951
-1.357257 0.820591
-1.349018 0.8272757
-1.340712 0.8340073
-1.332338 0.8407882
-1.323896 0.8476206
-1.315385 0.8545068
-1.306805 0.8614492
-1.298156 0.86845
-1.289436 0.8755117
-1.280645 0.8826364
-1.271783 0.8898267
-1.262849 0.8970847
-1.253841 0.904413
-1.24476 0.9118137
-1.235605 0.9192894
-1.226374 0.9268425
-1.217068 0.9344753
-1.207684 0.9421903
-1.198224 0.9499899
-1.188684 0.9578766
-1.179066 0.9658529
-1.169367 0.9739213
-1.159587 0.9820843
-1.149725 0.9903445
-1.13978 0.9987045
-1.12975 1.007167
-1.119636 1.015734
-1.109435 1.024409
-1.099148 1.033194
-1.088771 1.042092
-1.078305 1.051106
-1.067749 1.060238
-1.0571 1.069491
-1.046358 1.078868
-1.035522 1.088372
-1.024591 1.098006
-1.013562 1.107772
-1.002435 1.117673
-0.9912079 1.127712
-0.97988 1.137893
-0.9684495 1.148218
-0.9569151 1.158689
-0.9452752 1.169311
-0.9335284 1.180085
-0.921673 1.191016
-0.9097075 1.202105
-0.8976304 1.213357
-0.8854399 1.224773
-0.8731344 1.236357
-0.8607121 1.248113
-0.8481715 1.260042
-0.8355107 1.272149
-0.822728 1.284435
-0.8098214 1.296905
-0.7967892 1.30956
-0.7836296 1.322404
-0.7703405 1.335441
-0.7569201 1.348671
-0.7433664 1.3621
-0.7296775 1.375728
-0.7158512 1.389559
-0.7018856 1.403596
-0.6877786 1.41784
-0.6735281 1.432295
-0.659132 1.446962
-0.6445881 1.461845
-0.6298944 1.476944
-0.6150485 1.492262
-0.6000484 1.507801
-0.5848918 1.523561
-0.5695764 1.539546
-0.5541001 1.555755
-0.5384606 1.57219
-0.5226555 1.588852
-0.5066828 1.60574
-0.49054 1.622855
-0.4742249 1.640198
-0.4577353 1.657766
-0.4410688 1.675561
-0.4242233 1.693579
-0.4071965 1.71182
-0.3899862 1.730282
-0.3725901 1.748961
-0.3550062 1.767856
-0.3372323 1.786961
-0.3192663 1.806274
-0.3011062 1.825788
-0.2827499 1.845499
-0.2641956 1.8654
-0.2454413 1.885484
-0.2264853 1.905744
-0.2073258 1.926171
-0.1879613 1.946755
-0.1683903 1.967486
-0.1486112 1.988353
-0.1286228 2.009343
-0.108424 2.030442
-0.08801363 2.051638
-0.06739094 2.072912
-0.04655517 2.09425
-0.0255058 2.115631
-0.004242466 2.137038
0.01723497 2.158449
0.03892645 2.179842
0.06083167 2.201193
0.08295009 2.222478
0.1052809 2.243669
0.1278231 2.264738
0.1505752 2.285657
0.1735356 2.306393
0.1967023 2.326914
0.220073 2.347185
0.2436451 2.36717
0.2674153 2.386832
0.2913805 2.406131
0.3155366 2.425027
0.3398795 2.443478
0.3644046 2.461439
0.3891065 2.478866
0.4139799 2.495712
0.4390187 2.51193
0.4642163 2.527471
0.4895657 2.542286
0.5150594 2.556322
0.5406894 2.569531
0.5664471 2.581858
0.5923234 2.593253
0.6183089 2.603662
0.6443932 2.613035
0.6705659 2.621317
0.6968158 2.628459
0.7231311 2.634408
0.7494998 2.639116
0.7759091 2.642534
0.802346 2.644615
0.8287968 2.645315
0.8552476 2.64459
0.8816838 2.642401
0.9080906 2.638711
0.9344529 2.633484
0.9607551 2.62669
0.9869814 2.618303
1.013116 2.608298
1.039142 2.596657
1.065043 2.583366
1.090804 2.568414
1.116406 2.551797
1.141834 2.533514
1.167071 2.51357
1.1921 2.491975
1.216905 2.468746
1.241469 2.443903
1.265778 2.417471
1.289814 2.389483
1.313562 2.359974
1.337008 2.328986
1.360137 2.296564
1.382935 2.26276
1.405388 2.227629
1.427483 2.191229
1.449209 2.153623
1.470552 2.114879
1.491503 2.075064
1.51205 2.034251
1.532184 1.992515
1.551897 1.949932
1.571181 1.906578
1.590027 1.862534
1.608429 1.817878
1.626382 1.772691
1.643881 1.727051
1.660922 1.681039
1.677501 1.634731
1.693616 1.588206
1.709265 1.541538
1.724447 1.494801
1.739161 1.448066
1.753408 1.401403
1.767189 1.354877
1.780506 1.308553
1.793361 1.26249
1.805757 1.216747
1.817698 1.171377
1.829186 1.126432
1.840228 1.081958
1.850827 1.038001
1.86099 0.9945999
1.870721 0.9517931
1.880028 0.9096142
1.888916 0.8680938
1.897392 0.8272591
1.905463 0.7871344
1.913137 0.7477407
1.92042 0.709096
1.927321 0.6712157
1.933847 0.6341121
1.940006 0.5977952
1.945806 0.5622724
1.951254 0.5275488
1.95636 0.4936272
1.96113 0.4605085
1.965572 0.4281915
1.969696 0.3966735
1.973508 0.3659498
1.977018 0.3360145
1.980231 0.3068602
1.983157 0.2784781
1.985803 0.2508585
1.988177 0.2239906
1.990286 0.1978627
1.992137 0.1724623
1.993737 0.147776
1.995095 0.1237902
1.996215 0.1004904
1.997107 0.07786184
1.997775 0.05588944
1.998227 0.03455774
1.998468 0.0138511
1.998506 -0.006246278
1.998345 -0.02575029
1.997993 -0.04467689
1.997454 -0.06304201
1.996734 -0.08086156
1.995838 -0.09815136
1.994772 -0.1149271
1.993541 -0.1312043
1.99215 -0.1469984
1.990603 -0.1623246
1.988905 -0.1771977
1.98706 -0.1916325
1.985074 -0.2056435
1.982949 -0.2192447
1.98069 -0.2324501
1.978301 -0.2452733
1.975786 -0.2577276
1.973148 -0.2698259
1.97039 -0.2815809
1.967517 -0.293005
1.964531 -0.3041101
1.961436 -0.3149081
1.958234 -0.3254103
1.954929 -0.3356277
1.951523 -0.3455713
1.948018 -0.3552513
1.944418 -0.364678
1.940725 -0.3738612
1.936942 -0.3828106
1.93307 -0.3915352
1.929112 -0.4000441
1.92507 -0.4083461
1.920946 -0.4164495
1.916741 -0.4243624
1.912459 -0.4320929
1.9081 -0.4396484
1.903667 -0.4470364
1.89916 -0.4542641
1.894582 -0.4613383
1.889934 -0.4682657
1.885217 -0.4750529
1.880433 -0.481706
1.875583 -0.4882311
1.870669 -0.4946341
1.865691 -0.5009206
1.860651 -0.507096
1.855549 -0.5131657
